total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,product_id
1,0,1,p39274
1,0,1,p39274
1,0,1,p39274
4,1,3,p39274
15,1,14,p39274
2,2,0,p39274
3,2,1,p39274
8,0,8,p39274
5,0,5,p39274
1,0,1,p39274
1,0,1,p39274
1,0,1,p39274
1,0,1,p39274
1,0,1,p39274
1,0,1,p39274
4,0,4,p39274
5,0,5,p39274
1,0,1,p39274
3,1,2,p39274
7,1,6,p39274
1,0,1,p39274
2,0,2,p39274
2,0,2,p39274
1,0,1,p39274
1,0,1,p39274
5,2,3,p39274
2,0,2,p39274
1,0,1,p39274
2,0,2,p39274
1,0,1,p39274
5,0,5,p39274
2,0,2,p39274
1,0,1,p39274
2,0,2,p39274
2,1,1,p39274
1,0,1,p39274
15,1,14,p39274
6,1,5,p449599
1,0,1,p449599
2,0,2,p449599
4,0,4,p449599
17,16,1,p449599
5,1,4,p449599
4,0,4,p449599
2,0,2,p449599
8,0,8,p449599
3,1,2,p449599
9,4,5,p449599
12,2,10,p449599
4,2,2,p449599
5,1,4,p449599
5,1,4,p449599
8,0,8,p449599
11,2,9,p449599
5,1,4,p449599
4,0,4,p449599
3,0,3,p449599
9,1,8,p449599
17,4,13,p449599
1,0,1,p449599
2,0,2,p449599
3,1,2,p449599
3,1,2,p449599
15,2,13,p449599
5,0,5,p449599
3,0,3,p449599
3,0,3,p449599
4,1,3,p449599
6,2,4,p449599
3,2,1,p449599
1,0,1,p449599
6,1,5,p449599
19,11,8,p449599
11,3,8,p449599
9,2,7,p449599
7,1,6,p449599
3,1,2,p449599
9,1,8,p449599
9,1,8,p449599
8,1,7,p449599
15,8,7,p449599
16,1,15,p449599
8,1,7,p449599
8,1,7,p449599
5,0,5,p449599
19,5,14,p449599
8,0,8,p449599
18,2,16,p449599
10,0,10,p449599
26,8,18,p449599
12,0,12,p449599
3,1,2,p449599
22,5,17,p449599
23,5,18,p449599
23,0,23,p449599
4,0,4,p449599
12,1,11,p449599
12,3,9,p449599
4,0,4,p449599
11,5,6,p449599
5,0,5,p449599
5,0,5,p449599
29,16,13,p449599
12,0,12,p449599
8,7,1,p449599
12,0,12,p449599
2,1,1,p449599
5,0,5,p449599
2,0,2,p449599
5,0,5,p449599
10,0,10,p449599
3,1,2,p449599
2,0,2,p449599
6,0,6,p449599
14,0,14,p449599
5,1,4,p449599
9,1,8,p449599
20,16,4,p449599
4,0,4,p449599
5,0,5,p449599
3,0,3,p449599
3,0,3,p449599
9,0,9,p449599
13,0,13,p449599
15,11,4,p449599
1,0,1,p449599
18,5,13,p449599
3,2,1,p449599
2,0,2,p449599
9,2,7,p449599
8,1,7,p449599
4,1,3,p449599
10,0,10,p449599
5,0,5,p449599
9,0,9,p449599
1,0,1,p449599
9,1,8,p449599
6,0,6,p449599
2,0,2,p449599
2,0,2,p449599
2,0,2,p449599
2,0,2,p449599
5,1,4,p449599
1,0,1,p449599
3,0,3,p449599
29,0,29,p449599
10,0,10,p449599
7,0,7,p449599
7,0,7,p449599
3,0,3,p449599
1,0,1,p449599
3,1,2,p449599
2,0,2,p449599
9,9,0,p449599
4,1,3,p449599
2,0,2,p449599
2,0,2,p449599
7,1,6,p449599
4,1,3,p449599
2,0,2,p449599
6,0,6,p449599
2,0,2,p449599
4,0,4,p449599
9,2,7,p449599
16,2,14,p449599
6,0,6,p449599
19,13,6,p449599
2,0,2,p449599
7,1,6,p449599
6,0,6,p449599
8,5,3,p449599
4,1,3,p449599
14,10,4,p449599
5,0,5,p449599
1,0,1,p449599
3,0,3,p449599
2,0,2,p449599
8,0,8,p449599
1,0,1,p449599
2,1,1,p449599
10,2,8,p449599
2,1,1,p449599
1,0,1,p449599
5,0,5,p449599
1,1,0,p449599
1,1,0,p449599
1,0,1,p449599
2,0,2,p449599
1,0,1,p449599
3,0,3,p449599
1,0,1,p449599
6,0,6,p449599
1,0,1,p449599
2,0,2,p449599
2,1,1,p449599
3,0,3,p449599
4,1,3,p449599
1,0,1,p449599
1,0,1,p449599
1,0,1,p449599
1,1,0,p449599
3,0,3,p449599
1,0,1,p449599
1,1,0,p449599
7,2,5,p449599
2,2,0,p449599
1,0,1,p449599
1,0,1,p449599
1,0,1,p449599
2,0,2,p449599
1,0,1,p449599
1,0,1,p449599
3,0,3,p449599
8,0,8,p449599
4,0,4,p449599
1,0,1,p449599
12,0,12,p449599
1,0,1,p449599
1,0,1,p449599
3,0,3,p449599
2,1,1,p449599
2,1,1,p449599
1,0,1,p449599
4,2,2,p449599
3,2,1,p449599
3,0,3,p449599
1,0,1,p449599
1,0,1,p449599
1,0,1,p449599
1,0,1,p449599
6,0,6,p449599
3,1,2,p449599
5,1,4,p449599
3,0,3,p449599
1,1,0,p449599
8,0,8,p449599
4,0,4,p449599
1,0,1,p449599
1,0,1,p449599
1,0,1,p449599
1,0,1,p449599
1,1,0,p449599
1,0,1,p449599
3,1,2,p449599
1,0,1,p449599
1,0,1,p449599
1,0,1,p449599
3,2,1,p449599
9,0,9,p449599
1,0,1,p449599
2,0,2,p449599
1,0,1,p449599
2,0,2,p449599
5,5,0,p449599
6,5,1,p449599
2,1,1,p449599
3,0,3,p449599
35,2,33,p449599
3,2,1,p449599
2,0,2,p449599
180,0,180,p449599
3,0,3,p449599
1,0,1,p449599
2,0,2,p449599
5,0,5,p449599
2,0,2,p449599
1,0,1,p449599
6,0,6,p449599
4,0,4,p449599
9,0,9,p449599
1,0,1,p449599
2,0,2,p449599
7,0,7,p449599
3,0,3,p449599
1,0,1,p449599
3,0,3,p449599
9,0,9,p449599
8,0,8,p449599
2,0,2,p449599
3,0,3,p449599
2,0,2,p449599
6,0,6,p449599
2,0,2,p449599
1,0,1,p449599
5,0,5,p449599
6,1,5,p449599
1,0,1,p449599
1,0,1,p449599
8,4,4,p449599
1,0,1,p449599
6,0,6,p449599
1,0,1,p449599
28,14,14,p449599
3,0,3,p449599
1,0,1,p449599
2,1,1,p449599
1,0,1,p449599
26,26,0,p449599
1,0,1,p449599
6,0,6,p449599
6,4,2,p449599
1,0,1,p449599
3,0,3,p449599
2,0,2,p449599
8,2,6,p449599
3,0,3,p449599
3,2,1,p449599
1,1,0,p449599
2,0,2,p449599
3,2,1,p449599
5,0,5,p449599
1,0,1,p449599
1,0,1,p449599
2,0,2,p449599
6,1,5,p449599
3,0,3,p449599
3,0,3,p449599
1,0,1,p449599
2,1,1,p449599
8,0,8,p449599
3,0,3,p449599
2,1,1,p449599
2,2,0,p449599
3,2,1,p449599
3,0,3,p449599
1,0,1,p449599
1,0,1,p449599
1,1,0,p449599
162,60,102,p449599
4,0,4,p449599
2,0,2,p449599
2,0,2,p449599
3,0,3,p449599
2,1,1,p449599
3,0,3,p449599
5,0,5,p449599
2,0,2,p449599
12,11,1,p449599
2,0,2,p449599
6,1,5,p449599
2,0,2,p449599
2,1,1,p449599
2,0,2,p449599
2,0,2,p449599
6,0,6,p449599
3,0,3,p449599
5,1,4,p449599
5,0,5,p449599
2,0,2,p449599
1,0,1,p449599
7,0,7,p449599
1,1,0,p449599
1,0,1,p449599
8,0,8,p449599
1,1,0,p449599
1,0,1,p449599
1,0,1,p449599
7,4,3,p449599
3,0,3,p449599
3,0,3,p449599
2,0,2,p449599
1,0,1,p449599
2,0,2,p449599
1,0,1,p449599
1,0,1,p449599
2,0,2,p449599
2,0,2,p449599
2,0,2,p449599
4,3,1,p449599
5,0,5,p449599
1,0,1,p449599
1,0,1,p449599
1,0,1,p449599
1,0,1,p449599
3,0,3,p449599
9,2,7,p449599
4,1,3,p449599
8,0,8,p449599
2,2,0,p449599
5,0,5,p449599
1,0,1,p449599
2,0,2,p449599
2,1,1,p449599
1,1,0,p449599
2,1,1,p449599
1,1,0,p449599
6,0,6,p449599
1,0,1,p449599
8,8,0,p449599
2,2,0,p449599
3,1,2,p449599
7,0,7,p449599
8,0,8,p449599
7,0,7,p449599
4,0,4,p449599
2,0,2,p449599
3,0,3,p449599
4,0,4,p449599
2,0,2,p449599
2,0,2,p449599
3,0,3,p449599
1,0,1,p449599
3,0,3,p449599
1,0,1,p449599
1,0,1,p449599
2,0,2,p449599
5,0,5,p449599
1,1,0,p449599
8,0,8,p449599
5,1,4,p449599
1,1,0,p449599
1,1,0,p449599
1,0,1,p449599
2,0,2,p449599
3,1,2,p449599
2,0,2,p449599
1,0,1,p449599
2,1,1,p449599
2,1,1,p449599
1,0,1,p449599
4,0,4,p449599
2,1,1,p449599
6,6,0,p449599
5,2,3,p449599
3,0,3,p449599
3,0,3,p449599
1,0,1,p449599
3,1,2,p449599
4,0,4,p449599
1,0,1,p449599
5,0,5,p449599
3,2,1,p449599
2,1,1,p449599
4,0,4,p449599
4,0,4,p449599
3,0,3,p449599
1,1,0,p449599
5,2,3,p449599
2,1,1,p449599
1,0,1,p449599
3,0,3,p449599
1,0,1,p449599
6,0,6,p449599
2,1,1,p449599
3,0,3,p449599
4,2,2,p449599
2,0,2,p449599
1,0,1,p449599
1,0,1,p449599
3,2,1,p449599
10,1,9,p449599
1,1,0,p449599
2,0,2,p449599
29,1,28,p449599
3,1,2,p449599
1,1,0,p449599
3,3,0,p449599
1,0,1,p449599
2,0,2,p449599
3,0,3,p449599
3,0,3,p449599
1,0,1,p449599
2,2,0,p449599
3,3,0,p449599
1,0,1,p449599
11,1,10,p449599
4,0,4,p449599
2,0,2,p449599
1,1,0,p449599
4,0,4,p449599
5,1,4,p449599
5,1,4,p449599
3,1,2,p449599
2,1,1,p449599
3,0,3,p449599
2,0,2,p449599
1,1,0,p449599
3,1,2,p449599
2,1,1,p449599
3,0,3,p449599
5,1,4,p449599
1,0,1,p449599
2,1,1,p449599
26,1,25,p449599
7,1,6,p449599
6,0,6,p449599
22,1,21,p449599
1,0,1,p449599
2,1,1,p449599
2,1,1,p449599
1,0,1,p449599
2,0,2,p449599
3,0,3,p449599
6,0,6,p449599
2,0,2,p449599
2,1,1,p449599
1,1,0,p449599
9,0,9,p449599
4,0,4,p449599
10,2,8,p449599
1,1,0,p449599
1,0,1,p449599
8,0,8,p449599
1,0,1,p449599
3,0,3,p449599
2,0,2,p449599
4,0,4,p449599
16,1,15,p449599
4,0,4,p449599
4,0,4,p449599
1,0,1,p449599
8,0,8,p449599
1,0,1,p449599
3,1,2,p449599
1,1,0,p449599
2,0,2,p449599
3,0,3,p449599
2,1,1,p449599
2,1,1,p449599
7,0,7,p449599
8,0,8,p449599
5,0,5,p449599
6,2,4,p449599
3,0,3,p449599
3,0,3,p449599
2,0,2,p449599
1,0,1,p449599
6,0,6,p449599
7,0,7,p449599
6,0,6,p449599
4,0,4,p449599
1,0,1,p449599
9,1,8,p449599
1,0,1,p449599
8,0,8,p449599
1,0,1,p449599
6,0,6,p449599
2,0,2,p449599
2,0,2,p449599
4,0,4,p449599
1,0,1,p449599
2,0,2,p449599
1,0,1,p449599
5,0,5,p449599
6,5,1,p449599
6,0,6,p449599
4,0,4,p449599
3,0,3,p449599
3,0,3,p449599
1,0,1,p449599
2,0,2,p449599
1,0,1,p449599
3,0,3,p449599
1,0,1,p449599
1,0,1,p449599
3,0,3,p449599
3,0,3,p449599
2,0,2,p449599
1,0,1,p449599
3,2,1,p449599
1,0,1,p449599
2,0,2,p449599
1,1,0,p449599
1,0,1,p449599
2,0,2,p449599
1,0,1,p449599
1,1,0,p449599
2,1,1,p449599
13,1,12,p449599
3,0,3,p449599
5,2,3,p449599
7,1,6,p449599
4,0,4,p449599
6,1,5,p449599
4,0,4,p449599
1,0,1,p449599
6,0,6,p449599
3,0,3,p449599
2,2,0,p449599
3,0,3,p449599
1,0,1,p449599
2,1,1,p449599
1,0,1,p449599
3,0,3,p449599
10,0,10,p449599
1,0,1,p449599
2,1,1,p449599
3,0,3,p449599
6,0,6,p449599
2,0,2,p449599
1,0,1,p449599
6,0,6,p449599
3,1,2,p449599
2,0,2,p449599
1,0,1,p449599
1,1,0,p449599
2,0,2,p449599
5,0,5,p449599
3,0,3,p449599
1,0,1,p449599
1,0,1,p449599
6,0,6,p449599
1,0,1,p449599
1,0,1,p449599
1,0,1,p449599
5,0,5,p449599
2,0,2,p449599
2,0,2,p449599
4,0,4,p449599
2,0,2,p449599
1,0,1,p449599
2,1,1,p449599
5,0,5,p449599
5,0,5,p449599
3,0,3,p449599
1,0,1,p449599
7,1,6,p449599
6,1,5,p449599
4,3,1,p449599
6,0,6,p449599
4,0,4,p449599
1,1,0,p449599
8,4,4,p449599
1,1,0,p449599
2,0,2,p449599
2,0,2,p449599
1,0,1,p449599
1,0,1,p449599
5,0,5,p449599
1,0,1,p449599
3,0,3,p449599
4,0,4,p449599
2,0,2,p449599
4,0,4,p449599
1,0,1,p449599
1,0,1,p449599
1,0,1,p449599
4,0,4,p449599
1,0,1,p449599
2,0,2,p449599
1,0,1,p449599
2,0,2,p449599
1,1,0,p449599
3,1,2,p449599
3,0,3,p449599
5,0,5,p449599
2,1,1,p449599
7,7,0,p449599
3,3,0,p449599
3,0,3,p449599
4,0,4,p449599
1,0,1,p449599
2,1,1,p449599
5,3,2,p449599
7,0,7,p449599
1,0,1,p449599
6,0,6,p449599
1,0,1,p449599
1,0,1,p449599
2,0,2,p449599
2,2,0,p449599
1,1,0,p449599
3,0,3,p449599
2,0,2,p449599
1,1,0,p449599
1,0,1,p449599
3,1,2,p449599
1,0,1,p449599
1,0,1,p449599
3,1,2,p449599
2,0,2,p449599
1,0,1,p449599
2,0,2,p449599
15,0,15,p449599
2,0,2,p449599
1,1,0,p449599
1,0,1,p449599
1,1,0,p449599
31,0,31,p449599
2,0,2,p449599
3,0,3,p449599
1,0,1,p449599
4,0,4,p449599
3,1,2,p449599
2,0,2,p449599
3,0,3,p449599
1,0,1,p449599
2,1,1,p449599
1,0,1,p449599
9,0,9,p449599
4,0,4,p449599
8,0,8,p449599
3,0,3,p449599
1,0,1,p449599
1,0,1,p449599
2,0,2,p449599
4,0,4,p449599
2,0,2,p449599
1,0,1,p449599
3,0,3,p449599
2,0,2,p449599
1,0,1,p449599
1,0,1,p449599
2,0,2,p449599
2,1,1,p449599
6,0,6,p449599
5,1,4,p449599
1,0,1,p449599
5,1,4,p449599
1,0,1,p449599
5,1,4,p449599
1,0,1,p449599
1,0,1,p449599
1,0,1,p449599
1,0,1,p449599
3,0,3,p449599
1,0,1,p449599
2,0,2,p449599
1,0,1,p449599
1,0,1,p449599
4,2,2,p449599
2,0,2,p449599
5,2,3,p449599
1,0,1,p449599
5,0,5,p449599
2,0,2,p449599
6,0,6,p449599
1,0,1,p449599
3,0,3,p449599
2,0,2,p449599
1,1,0,p449599
3,0,3,p449599
1,0,1,p449599
1,1,0,p449599
1,1,0,p449599
2,0,2,p449599
1,0,1,p449599
5,0,5,p449599
1,0,1,p449599
7,2,5,p449599
1,0,1,p449599
4,1,3,p449599
9,0,9,p449599
1,0,1,p449599
6,0,6,p449599
5,4,1,p449599
2,0,2,p449599
1,0,1,p449599
1,1,0,p449599
1,0,1,p449599
2,1,1,p449599
4,1,3,p449599
1,0,1,p449599
1,0,1,p449599
3,0,3,p449599
1,0,1,p449599
4,0,4,p449599
1,1,0,p449599
2,0,2,p449599
1,0,1,p449599
4,0,4,p449599
2,0,2,p449599
3,1,2,p449599
6,0,6,p449599
3,0,3,p449599
1,1,0,p449599
1,0,1,p449599
1,0,1,p449599
1,0,1,p449599
4,1,3,p449599
15,1,14,p449599
2,2,0,p449599
3,2,1,p449599
8,0,8,p449599
5,0,5,p449599
1,0,1,p449599
1,0,1,p449599
1,0,1,p449599
1,0,1,p449599
1,0,1,p449599
1,0,1,p449599
4,0,4,p449599
5,0,5,p449599
1,0,1,p449599
3,1,2,p449599
7,1,6,p449599
1,0,1,p449599
2,0,2,p449599
2,0,2,p449599
1,0,1,p449599
1,0,1,p449599
5,2,3,p449599
2,0,2,p449599
1,0,1,p449599
2,0,2,p449599
1,0,1,p449599
5,0,5,p449599
2,0,2,p449599
1,0,1,p449599
2,0,2,p449599
2,1,1,p449599
1,0,1,p449599
15,1,14,p449599
1,0,1,p443833
3,2,1,p443833
2,1,1,p443833
6,2,4,p443833
3,0,3,p443833
3,0,3,p443833
1,0,1,p443833
2,0,2,p443833
1,0,1,p443833
2,1,1,p443833
2,0,2,p443833
5,0,5,p443833
2,1,1,p443833
1,0,1,p443833
5,0,5,p443833
7,0,7,p443833
6,2,4,p443833
1,0,1,p443833
6,0,6,p443833
4,0,4,p443833
1,0,1,p443833
9,5,4,p443833
1,0,1,p443833
6,2,4,p443833
3,1,2,p443833
1,0,1,p443833
1,0,1,p443833
2,2,0,p443833
3,0,3,p443833
4,0,4,p443833
10,9,1,p443833
1,0,1,p443833
2,0,2,p443833
2,1,1,p443833
1,1,0,p443833
1,0,1,p443833
2,0,2,p443833
2,0,2,p443833
1,0,1,p443833
4,1,3,p443833
2,0,2,p443833
1,0,1,p443833
4,1,3,p443833
2,0,2,p443833
4,1,3,p443833
1,1,0,p443833
1,0,1,p443833
1,0,1,p443833
3,2,1,p443833
2,0,2,p443833
3,0,3,p443833
2,0,2,p443833
2,0,2,p443833
3,0,3,p443833
2,0,2,p443833
7,4,3,p443833
4,1,3,p443833
1,0,1,p443833
8,5,3,p443833
2,0,2,p443833
4,0,4,p443833
22,0,22,p443833
1,0,1,p443833
2,1,1,p443833
2,0,2,p443833
2,0,2,p443833
2,2,0,p443833
5,2,3,p443833
6,2,4,p443833
3,2,1,p443833
2,1,1,p443833
2,1,1,p443833
15,11,4,p443833
2,0,2,p443833
4,3,1,p443833
2,0,2,p443833
7,0,7,p443833
3,0,3,p443833
2,0,2,p443833
5,4,1,p443833
1,0,1,p443833
11,8,3,p443833
6,0,6,p443833
5,2,3,p443833
3,1,2,p443833
3,0,3,p443833
3,2,1,p443833
4,1,3,p443833
3,1,2,p443833
2,0,2,p443833
8,4,4,p443833
8,3,5,p443833
6,1,5,p443833
5,1,4,p443833
8,1,7,p443833
1,1,0,p443833
2,1,1,p443833
1,0,1,p443833
1,1,0,p443833
1,0,1,p443833
6,3,3,p443833
1,0,1,p443833
2,1,1,p443833
2,0,2,p443833
5,0,5,p443833
1,1,0,p443833
1,0,1,p443833
6,0,6,p443833
3,1,2,p443833
1,1,0,p443833
5,1,4,p443833
1,0,1,p443833
3,2,1,p443833
2,0,2,p443833
5,4,1,p443833
1,0,1,p443833
1,1,0,p443833
1,0,1,p443833
8,6,2,p443833
3,1,2,p443833
3,1,2,p443833
2,1,1,p443833
3,1,2,p443833
5,1,4,p443833
1,0,1,p443833
1,1,0,p443833
1,1,0,p443833
1,0,1,p443833
1,0,1,p443833
1,0,1,p443833
11,0,11,p443833
1,0,1,p443833
3,0,3,p443833
1,0,1,p443833
2,0,2,p443833
2,0,2,p443833
2,0,2,p443833
1,1,0,p443833
2,1,1,p443833
2,1,1,p443833
2,1,1,p443833
2,1,1,p443833
2,1,1,p443833
1,0,1,p443833
4,3,1,p443833
2,0,2,p443833
3,1,2,p443833
1,0,1,p443833
2,0,2,p443833
1,0,1,p443833
5,1,4,p443833
2,0,2,p443833
2,0,2,p443833
1,0,1,p443833
5,1,4,p443833
19,2,17,p443833
1,0,1,p443833
1,0,1,p443833
1,0,1,p443833
2,0,2,p443833
4,0,4,p443833
4,0,4,p443833
4,3,1,p443833
2,0,2,p443833
2,0,2,p443833
4,1,3,p443833
6,1,5,p443833
1,0,1,p443833
2,0,2,p443833
4,0,4,p443833
2,1,1,p443833
2,0,2,p443833
1,0,1,p443833
4,0,4,p443833
3,0,3,p443833
2,1,1,p443833
2,0,2,p443833
3,2,1,p443833
2,0,2,p443833
2,1,1,p443833
2,0,2,p443833
3,1,2,p443833
3,1,2,p443833
2,1,1,p443833
1,1,0,p443833
8,8,0,p443833
2,0,2,p443833
4,0,4,p443833
1,1,0,p443833
1,0,1,p443833
3,0,3,p443833
3,2,1,p443833
3,0,3,p443833
2,0,2,p443833
4,1,3,p443833
2,0,2,p443833
3,0,3,p443833
4,0,4,p443833
1,1,0,p443833
1,1,0,p443833
1,0,1,p443833
2,0,2,p443833
4,0,4,p443833
10,3,7,p443833
2,0,2,p443833
1,0,1,p443833
12,8,4,p443833
13,1,12,p443833
23,6,17,p443833
1,0,1,p443833
2,2,0,p443833
1,1,0,p443833
2,0,2,p443833
1,0,1,p443833
2,2,0,p443833
1,0,1,p443833
2,1,1,p443833
18,17,1,p443833
1,0,1,p443833
2,1,1,p443833
1,0,1,p443833
4,1,3,p443833
5,2,3,p443833
1,0,1,p443833
1,0,1,p443833
2,0,2,p443833
12,8,4,p443833
1,0,1,p443833
1,0,1,p443833
3,1,2,p443833
1,1,0,p443833
1,0,1,p443833
6,3,3,p443833
1,0,1,p443833
1,0,1,p443833
11,1,10,p443833
1,0,1,p443833
6,2,4,p443833
1,1,0,p443833
1,1,0,p443833
1,1,0,p443833
2,1,1,p443833
4,1,3,p443833
10,0,10,p443833
2,1,1,p443833
2,1,1,p443833
1,0,1,p443833
2,0,2,p443833
1,0,1,p443833
4,2,2,p443833
2,1,1,p443833
2,0,2,p443833
2,1,1,p443833
1,0,1,p443833
5,1,4,p443833
5,0,5,p443833
2,2,0,p443833
2,0,2,p443833
4,2,2,p443833
1,0,1,p443833
2,0,2,p443833
6,2,4,p443833
3,0,3,p443833
2,1,1,p443833
1,1,0,p443833
1,1,0,p443833
1,0,1,p443833
2,2,0,p443833
3,0,3,p443833
1,0,1,p443833
1,0,1,p443833
45,8,37,p443833
2,0,2,p443833
1,0,1,p443833
2,1,1,p443833
1,0,1,p443833
1,0,1,p443833
3,0,3,p443833
2,0,2,p443833
1,0,1,p443833
3,0,3,p443833
7,0,7,p443833
4,1,3,p443833
6,2,4,p443833
4,0,4,p443833
5,0,5,p443833
7,0,7,p443833
2,0,2,p443833
2,0,2,p443833
5,2,3,p443833
1,0,1,p443833
6,0,6,p443833
17,9,8,p443833
8,3,5,p443833
1,0,1,p443833
20,7,13,p443833
4,1,3,p443833
2,0,2,p443833
1,0,1,p443833
6,4,2,p443833
5,0,5,p443833
1,1,0,p443833
2,1,1,p443833
6,0,6,p443833
2,1,1,p443833
1,0,1,p443833
8,7,1,p443833
4,3,1,p443833
2,0,2,p443833
13,0,13,p443833
5,3,2,p443833
1,1,0,p443833
9,2,7,p443833
1,0,1,p443833
2,0,2,p443833
2,0,2,p443833
4,0,4,p443833
1,1,0,p443833
3,0,3,p443833
1,0,1,p443833
3,1,2,p443833
3,0,3,p443833
12,9,3,p443833
1,0,1,p443833
2,0,2,p443833
1,0,1,p443833
2,1,1,p443833
2,0,2,p443833
1,1,0,p443833
5,5,0,p443833
5,1,4,p443833
